"microbe","cancer","TCC.dir","TCC.sig","TCGA.dir","TCGA.sig","agree.code","taxalev"
"s__Micrococcus luteus","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Micrococcus luteus","BLCA","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Micrococcus luteus","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Micrococcus luteus","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Micrococcus luteus","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Micrococcus luteus","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Micrococcus luteus","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Micrococcus luteus","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Micrococcus luteus","SKCM","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","BLCA","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Micrococcus sp. KBS0714","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Micrococcus sp. KBS0714","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora krabiensis","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Micromonospora krabiensis","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Micromonospora krabiensis","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Micromonospora krabiensis","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora krabiensis","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Micromonospora krabiensis","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Micromonospora krabiensis","READ","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora krabiensis","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Micromonospora krabiensis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora maris","All","neg","FALSE","neg","TRUE",FALSE,"s"
"s__Micromonospora maris","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Micromonospora maris","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Micromonospora maris","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora maris","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora maris","LUSC","pos","NA","neg","TRUE",FALSE,"s"
"s__Micromonospora maris","READ","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora maris","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora maris","SKCM","neg","FALSE","NA","NA",FALSE,"s"
"s__Micromonospora zamorensis","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Micromonospora zamorensis","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora zamorensis","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Micromonospora zamorensis","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora zamorensis","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Micromonospora zamorensis","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Micromonospora zamorensis","READ","NA","NA","NA","NA",FALSE,"s"
"s__Micromonospora zamorensis","SARC","pos","FALSE","NA","NA",FALSE,"s"
"s__Micromonospora zamorensis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microvirgula aerodenitrificans","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Microvirgula aerodenitrificans","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Microvirgula aerodenitrificans","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Microvirgula aerodenitrificans","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microvirgula aerodenitrificans","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microvirgula aerodenitrificans","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microvirgula aerodenitrificans","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Microvirgula aerodenitrificans","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Microvirgula aerodenitrificans","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Miltoncostaea marina","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Miltoncostaea marina","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Miltoncostaea marina","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Miltoncostaea marina","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Miltoncostaea marina","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Miltoncostaea marina","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Miltoncostaea marina","READ","NA","NA","NA","NA",FALSE,"s"
"s__Miltoncostaea marina","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Miltoncostaea marina","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mobiluncus curtisii","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Mobiluncus curtisii","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Mobiluncus curtisii","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Mobiluncus curtisii","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Mobiluncus curtisii","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Mobiluncus curtisii","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mobiluncus curtisii","READ","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Mobiluncus curtisii","SARC","pos","FALSE","NA","NA",FALSE,"s"
"s__Mobiluncus curtisii","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Moraxella catarrhalis","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella catarrhalis","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Moraxella catarrhalis","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Moraxella catarrhalis","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Moraxella catarrhalis","LUAD","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella catarrhalis","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Moraxella catarrhalis","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella catarrhalis","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Moraxella catarrhalis","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella cuniculi","All","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Moraxella cuniculi","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Moraxella cuniculi","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Moraxella cuniculi","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Moraxella cuniculi","LUAD","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Moraxella cuniculi","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Moraxella cuniculi","READ","NA","NA","NA","NA",FALSE,"s"
"s__Moraxella cuniculi","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Moraxella cuniculi","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","READ","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Moraxella nonliquefaciens","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Moraxella osloensis","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella osloensis","BLCA","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella osloensis","COAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Moraxella osloensis","KIRC","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella osloensis","LUAD","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella osloensis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Moraxella osloensis","READ","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Moraxella osloensis","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Moraxella osloensis","SKCM","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Morganella morganii","All","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Morganella morganii","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Morganella morganii","COAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Morganella morganii","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Morganella morganii","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Morganella morganii","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Morganella morganii","READ","neg","FALSE","neg","TRUE",FALSE,"s"
"s__Morganella morganii","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Morganella morganii","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Mumia sp. ZJ1417","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Mumia sp. ZJ1417","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Mumia sp. ZJ1417","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mumia sp. ZJ1417","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Mumia sp. ZJ1417","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mumia sp. ZJ1417","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mumia sp. ZJ1417","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mumia sp. ZJ1417","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Mumia sp. ZJ1417","SKCM","NA","NA","pos","FALSE",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mus musculus mobilized endogenous polytropic provirus","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium branderi","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium branderi","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium branderi","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium branderi","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium branderi","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium branderi","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium branderi","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium branderi","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium branderi","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium conspicuum","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Mycobacterium conspicuum","BLCA","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium conspicuum","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium conspicuum","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium conspicuum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium conspicuum","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium conspicuum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium conspicuum","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium conspicuum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium florentinum","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Mycobacterium florentinum","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium florentinum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium florentinum","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium florentinum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium florentinum","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium florentinum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium florentinum","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium florentinum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium frederiksbergense","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Mycobacterium frederiksbergense","BLCA","neg","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium frederiksbergense","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium frederiksbergense","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium frederiksbergense","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium frederiksbergense","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium frederiksbergense","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium frederiksbergense","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium frederiksbergense","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium goodii","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium goodii","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium goodii","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium goodii","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium goodii","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium goodii","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium goodii","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium goodii","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium goodii","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium gordonae","All","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium gordonae","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Mycobacterium gordonae","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium gordonae","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium gordonae","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium gordonae","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium gordonae","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium gordonae","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium gordonae","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium grossiae","All","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium grossiae","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium grossiae","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium grossiae","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium grossiae","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium grossiae","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium grossiae","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium grossiae","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium grossiae","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium haemophilum","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Mycobacterium haemophilum","BLCA","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium haemophilum","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium haemophilum","KIRC","neg","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium haemophilum","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium haemophilum","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium haemophilum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium haemophilum","SARC","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium haemophilum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium kansasii","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium kansasii","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium kansasii","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium kansasii","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium kansasii","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium kansasii","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium kansasii","READ","NA","NA","neg","TRUE",FALSE,"s"
"s__Mycobacterium kansasii","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium kansasii","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium koreense","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Mycobacterium koreense","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium koreense","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium koreense","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium koreense","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium koreense","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium koreense","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium koreense","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium koreense","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium leprae","All","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Mycobacterium leprae","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium leprae","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium leprae","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium leprae","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium leprae","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium leprae","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium leprae","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium leprae","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium marinum","All","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Mycobacterium marinum","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium marinum","COAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Mycobacterium marinum","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium marinum","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium marinum","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium marinum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium marinum","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium marinum","SKCM","neg","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium paragordonae","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Mycobacterium paragordonae","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium paragordonae","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium paragordonae","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium paragordonae","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium paragordonae","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium paragordonae","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium paragordonae","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium paragordonae","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium paraintracellulare","All","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium paraintracellulare","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium paraintracellulare","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium paraintracellulare","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium paraintracellulare","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium paraintracellulare","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium paraintracellulare","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium paraintracellulare","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium paraintracellulare","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium phage Saguaro","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium phage Saguaro","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium phage Saguaro","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium phage Saguaro","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium phage Saguaro","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium phage Saguaro","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium phage Saguaro","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium phage Saguaro","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium phage Saguaro","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium riyadhense","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Mycobacterium riyadhense","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium riyadhense","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium riyadhense","KIRC","pos","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium riyadhense","LUAD","neg","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium riyadhense","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium riyadhense","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium riyadhense","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium riyadhense","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium simiae","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium simiae","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium simiae","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium simiae","KIRC","NA","NA","neg","TRUE",FALSE,"s"
"s__Mycobacterium simiae","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium simiae","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium simiae","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium simiae","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium simiae","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. DL592","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Mycobacterium sp. DL592","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium sp. DL592","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. DL592","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium sp. DL592","LUAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Mycobacterium sp. DL592","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. DL592","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. DL592","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium sp. DL592","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. JS623","All","neg","FALSE","neg","TRUE",FALSE,"s"
"s__Mycobacterium sp. JS623","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Mycobacterium sp. JS623","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium sp. JS623","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium sp. JS623","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. JS623","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. JS623","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium sp. JS623","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Mycobacterium sp. JS623","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium spongiae","All","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Mycobacterium spongiae","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Mycobacterium spongiae","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium spongiae","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Mycobacterium spongiae","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium spongiae","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Mycobacterium spongiae","READ","NA","NA","NA","NA",FALSE,"s"
"s__Mycobacterium spongiae","SARC","NA","NA","neg","FALSE",FALSE,"s"
